source_key,candidate_key,family,roles,score,embedding_model,taxonomy_version,graph_schema_version,schema_version,feat_family_match,feat_role_match,feat_lexical_sim,feat_embed_sim,feat_supplier_overlap,feat_co_company_overlap,feat_missing_signals
cyanocobalamin-vitamin-b12,vitamin-b12-cyanocobalamin,vitamin_mineral,"[""active_ingredient""]",0.979435,text-embedding-3-small,v1,v1,v1,True,True,1.0,0.9412434216008142,1.0,0.0,[]
cyanocobalamin-vitamin-b12,vitamin-b12,vitamin_mineral,"[""active_ingredient""]",0.923018,text-embedding-3-small,v1,v1,v1,True,True,0.6666666666666666,0.875290529220042,1.0,0.0,[]
cyanocobalamin-vitamin-b12,cyanocobalamin,vitamin_mineral,"[""active_ingredient""]",0.917114,text-embedding-3-small,v1,v1,v1,True,True,0.3333333333333333,0.9536590738296854,1.0,0.0,[]
cyanocobalamin-vitamin-b12,ascorbic-acid-vitamin-c,vitamin_mineral,"[""active_ingredient""]",0.839586,text-embedding-3-small,v1,v1,v1,True,True,0.16666666666666666,0.7797700420632585,1.0,1.0,[]
cyanocobalamin-vitamin-b12,pyridoxine-hydrochloride-vitamin-b6,vitamin_mineral,"[""active_ingredient""]",0.837024,text-embedding-3-small,v1,v1,v1,True,True,0.16666666666666666,0.7724481669759296,1.0,1.0,[]
cyanocobalamin-vitamin-b12,vitamin-b6,vitamin_mineral,"[""active_ingredient""]",0.834097,text-embedding-3-small,v1,v1,v1,True,True,0.25,0.7402770800100242,1.0,0.16666666666666666,[]
cyanocobalamin-vitamin-b12,vitamin-b2,vitamin_mineral,"[""active_ingredient""]",0.833596,text-embedding-3-small,v1,v1,v1,True,True,0.25,0.738845717692648,1.0,0.0,[]
cyanocobalamin-vitamin-b12,vitamin-d,vitamin_mineral,"[""active_ingredient""]",0.832128,text-embedding-3-small,v1,v1,v1,True,True,0.25,0.7346525473162646,1.0,0.0,[]
cyanocobalamin-vitamin-b12,vitamin-c-ascorbic-acid,vitamin_mineral,"[""active_ingredient""]",0.831753,text-embedding-3-small,v1,v1,v1,True,True,0.16666666666666666,0.7573903306738307,1.0,0.0,[]
cyanocobalamin-vitamin-b12,vitamin-c-calcium-ascorbate,vitamin_mineral,"[""active_ingredient""]",0.830288,text-embedding-3-small,v1,v1,v1,True,True,0.16666666666666666,0.7532036322143709,1.0,0.0,[]
d-alpha-tocopheryl-acetate-vitamin-e,d-alpha-tocopheryl-succinate,vitamin_mineral,"[""active_ingredient""]",0.914815,text-embedding-3-small,v1,v1,v1,True,True,0.42857142857142855,0.9198795698590321,1.0,0.0,[]
d-alpha-tocopheryl-acetate-vitamin-e,vitamin-e,vitamin_mineral,"[""active_ingredient""]",0.882691,text-embedding-3-small,v1,v1,v1,True,True,0.3333333333333333,0.8553072006808016,1.0,0.0,[]
d-alpha-tocopheryl-acetate-vitamin-e,vitamin-a-acetate,vitamin_mineral,"[""active_ingredient""]",0.881761,text-embedding-3-small,v1,v1,v1,True,True,0.2857142857142857,0.8662568760832186,1.0,0.0,[]
d-alpha-tocopheryl-acetate-vitamin-e,vitamin-a-retinyl-palmitate,vitamin_mineral,"[""active_ingredient""]",0.856891,text-embedding-3-small,v1,v1,v1,True,True,0.1111111111111111,0.845085700068557,1.0,0.0,[]
d-alpha-tocopheryl-acetate-vitamin-e,vitamin-a,vitamin_mineral,"[""active_ingredient""]",0.853304,text-embedding-3-small,v1,v1,v1,True,True,0.14285714285714285,0.8257653257101234,1.0,0.0,[]
d-alpha-tocopheryl-acetate-vitamin-e,retinyl-palmitate-vitamin-a,vitamin_mineral,"[""active_ingredient""]",0.846936,text-embedding-3-small,v1,v1,v1,True,True,0.1111111111111111,0.8166438732421049,1.0,1.0,[]
d-alpha-tocopheryl-acetate-vitamin-e,vitamin-d,vitamin_mineral,"[""active_ingredient""]",0.841173,text-embedding-3-small,v1,v1,v1,True,True,0.3333333333333333,0.7366857250661895,1.0,0.0,[]
d-alpha-tocopheryl-acetate-vitamin-e,tocopherols,vitamin_mineral,"[""active_ingredient""]",0.835857,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.8167347740795556,1.0,0.0,[]
d-alpha-tocopheryl-acetate-vitamin-e,ascorbic-acid-vitamin-c,vitamin_mineral,"[""active_ingredient""]",0.835432,text-embedding-3-small,v1,v1,v1,True,True,0.1111111111111111,0.7837735822884118,1.0,0.5,[]
d-alpha-tocopheryl-acetate-vitamin-e,vitamin-b5-d-calcium-pantothenate,vitamin_mineral,"[""active_ingredient""]",0.832358,text-embedding-3-small,v1,v1,v1,True,True,0.2222222222222222,0.7432439802846327,1.0,0.0,[]
d-alpha-tocopheryl-succinate,d-alpha-tocopheryl-acetate-vitamin-e,vitamin_mineral,"[""active_ingredient""]",0.914815,text-embedding-3-small,v1,v1,v1,True,True,0.42857142857142855,0.9198795698590321,1.0,0.0,[]
d-alpha-tocopheryl-succinate,tocopherols,vitamin_mineral,"[""active_ingredient""]",0.835926,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.8169307795883813,1.0,0.0,[]
d-alpha-tocopheryl-succinate,vitamin-a-retinyl-palmitate,vitamin_mineral,"[""active_ingredient""]",0.834789,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.8136817714650539,1.0,0.0,[]
d-alpha-tocopheryl-succinate,vitamin-a-acetate,vitamin_mineral,"[""active_ingredient""]",0.831679,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.8047980633806311,1.0,0.0,[]
d-alpha-tocopheryl-succinate,vitamin-e,vitamin_mineral,"[""active_ingredient""]",0.828383,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7953812298820652,1.0,0.0,[]
d-alpha-tocopheryl-succinate,vitamin-a,vitamin_mineral,"[""active_ingredient""]",0.823348,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7809944824495827,1.0,0.0,[]
d-alpha-tocopheryl-succinate,ascorbic-acid,vitamin_mineral,"[""active_ingredient""]",0.823053,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.780152757888688,1.0,0.14285714285714285,[]
d-alpha-tocopheryl-succinate,retinyl-palmitate-vitamin-a,vitamin_mineral,"[""active_ingredient""]",0.822689,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.77911108061182,1.0,0.0,[]
d-alpha-tocopheryl-succinate,d-calcium-pantothenate,vitamin_mineral,"[""active_ingredient""]",0.821196,text-embedding-3-small,v1,v1,v1,True,True,0.16666666666666666,0.7272280293192965,1.0,0.25,[]
d-alpha-tocopheryl-succinate,vitamin-d,vitamin_mineral,"[""active_ingredient""]",0.821005,text-embedding-3-small,v1,v1,v1,True,True,0.2,0.7171574076047271,1.0,0.0,[]
d-calcium-pantothenate,vitamin-b5-d-calcium-pantothenate,vitamin_mineral,"[""active_ingredient""]",0.933394,text-embedding-3-small,v1,v1,v1,True,True,0.6,0.9239828348090109,1.0,0.0,[]
d-calcium-pantothenate,pantothenic-acid,vitamin_mineral,"[""active_ingredient""]",0.855758,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.8735937206967405,1.0,0.2857142857142857,[]
d-calcium-pantothenate,calcium-ascorbate,vitamin_mineral,"[""active_ingredient""]",0.852702,text-embedding-3-small,v1,v1,v1,True,True,0.25,0.7934345605669137,1.0,0.0,[]
d-calcium-pantothenate,vitamin-c-calcium-ascorbate,vitamin_mineral,"[""active_ingredient""]",0.845189,text-embedding-3-small,v1,v1,v1,True,True,0.16666666666666666,0.7957769371345647,1.0,0.0,[]
d-calcium-pantothenate,vitamin-d,vitamin_mineral,"[""active_ingredient""]",0.832232,text-embedding-3-small,v1,v1,v1,True,True,0.25,0.7349472768307163,1.0,0.1,[]
d-calcium-pantothenate,d-alpha-tocopheryl-succinate,vitamin_mineral,"[""active_ingredient""]",0.821196,text-embedding-3-small,v1,v1,v1,True,True,0.16666666666666666,0.7272280293192965,1.0,0.25,[]
d-calcium-pantothenate,cholecalciferol,vitamin_mineral,"[""active_ingredient""]",0.819472,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7699212748941975,1.0,0.75,[]
d-calcium-pantothenate,d-alpha-tocopheryl-acetate-vitamin-e,vitamin_mineral,"[""active_ingredient""]",0.818984,text-embedding-3-small,v1,v1,v1,True,True,0.125,0.7328110971972247,1.0,0.0,[]
d-calcium-pantothenate,cholecalciferol-vitamin-d3,vitamin_mineral,"[""active_ingredient""]",0.811679,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7476549338282137,1.0,0.0,[]
d-calcium-pantothenate,pyridoxine-hcl,vitamin_mineral,"[""active_ingredient""]",0.811328,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7466511440329292,1.0,0.2,[]
dextrose,glucose,sweetener,"[""sweetening""]",0.830947,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.8027059911837313,1.0,0.0,[]
dextrose,sucrose,sweetener,"[""sweetening""]",0.826398,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7897088239865896,1.0,0.0,[]
dextrose,sugar,sweetener,"[""sweetening""]",0.815427,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7583638800592092,1.0,0.0,[]
dextrose,cane-sugar,sweetener,"[""sweetening""]",0.799252,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7121475900332944,1.0,0.5,[]
dextrose,pure-cane-sugar,sweetener,"[""sweetening""]",0.79578,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7022272051313382,1.0,0.5,[]
dextrose,coconut-sugar,sweetener,"[""sweetening""]",0.792168,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6919096112080045,1.0,0.0,[]
dextrose,sucralose,sweetener,"[""sweetening""]",0.745658,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7494981799299972,0.3333333333333333,0.1,[]
dextrose,sorbitol,sweetener,"[""sweetening""]",0.737267,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7255253004312908,0.3333333333333333,0.0,[]
dextrose,acesulfame-potassium,sweetener,"[""sweetening""]",0.733704,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.715343556980185,0.3333333333333333,0.1111111111111111,[]
dextrose,organic-erythritol,sweetener,"[""sweetening""]",0.729019,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7019583490142799,0.3333333333333333,0.0,[]
dibasic-calcium-phosphate-dihydrate,calcium,vitamin_mineral,"[""active_ingredient""]",0.834461,text-embedding-3-small,v1,v1,v1,True,True,0.25,0.7413177680328951,1.0,0.0,[]
dibasic-calcium-phosphate-dihydrate,dicalcium-phosphate,vitamin_mineral,"[""active_ingredient""]",0.818325,text-embedding-3-small,v1,v1,v1,True,True,0.2,0.899976170908653,0.3333333333333333,0.0,[]
dibasic-calcium-phosphate-dihydrate,magnesium-carbonate,vitamin_mineral,"[""active_ingredient""]",0.806863,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7338937523615618,1.0,0.0,[]
dibasic-calcium-phosphate-dihydrate,magnesium-oxide,vitamin_mineral,"[""active_ingredient""]",0.792452,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.692719607244874,1.0,0.0,[]
dibasic-calcium-phosphate-dihydrate,chromium-picolinate,vitamin_mineral,"[""active_ingredient""]",0.790568,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.687335841058583,1.0,0.0,[]
dibasic-calcium-phosphate-dihydrate,zinc-citrate,vitamin_mineral,"[""active_ingredient""]",0.789931,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6855180962925225,1.0,0.0,[]
dibasic-calcium-phosphate-dihydrate,magnesium-malate,vitamin_mineral,"[""active_ingredient""]",0.788462,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6813188803252355,1.0,0.0,[]
dibasic-calcium-phosphate-dihydrate,calcium-carbonate,vitamin_mineral,"[""active_ingredient""]",0.784286,text-embedding-3-small,v1,v1,v1,True,True,0.2,0.8027221102099789,0.3333333333333333,0.0,[]
dibasic-calcium-phosphate-dihydrate,vanadium-as-vanadyl-sulfate,vitamin_mineral,"[""active_ingredient""]",0.781795,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6622702516388157,1.0,0.0,[]
dibasic-calcium-phosphate-dihydrate,potassium,vitamin_mineral,"[""active_ingredient""]",0.78088,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6596563246104032,1.0,0.0,[]
dicalcium-phosphate,calcium-carbonate,vitamin_mineral,"[""active_ingredient""]",0.836561,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.8187461876153916,1.0,0.2222222222222222,[]
dicalcium-phosphate,calcium-citrate,vitamin_mineral,"[""active_ingredient""]",0.82755,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.793000944851262,1.0,0.16666666666666666,[]
dicalcium-phosphate,dibasic-calcium-phosphate-dihydrate,vitamin_mineral,"[""active_ingredient""]",0.818325,text-embedding-3-small,v1,v1,v1,True,True,0.2,0.899976170908653,0.3333333333333333,0.0,[]
dicalcium-phosphate,zinc-sulfate,vitamin_mineral,"[""active_ingredient""]",0.800633,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7160953828698615,1.0,0.0,[]
dicalcium-phosphate,magnesium-citrate,vitamin_mineral,"[""active_ingredient""]",0.799824,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.71378159986595,1.0,0.0,[]
dicalcium-phosphate,manganese-sulfate,vitamin_mineral,"[""active_ingredient""]",0.796315,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.703758388938232,1.0,0.16666666666666666,[]
dicalcium-phosphate,chromium-chloride,vitamin_mineral,"[""active_ingredient""]",0.79564,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7018277065509514,1.0,0.25,[]
dicalcium-phosphate,potassium-iodide,vitamin_mineral,"[""active_ingredient""]",0.790948,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6884233352304225,1.0,0.25,[]
dicalcium-phosphate,ferrous-fumarate,vitamin_mineral,"[""active_ingredient""]",0.790888,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6882507489018486,1.0,0.6666666666666666,[]
dicalcium-phosphate,sodium-molybdate,vitamin_mineral,"[""active_ingredient""]",0.790275,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6865013296724478,1.0,0.3333333333333333,[]
energy-support-botanicals-nutrients,kelp-extract,herbal_botanical,"[""active_ingredient""]",0.698216,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7091895378064478,0.0,0.0,[]
energy-support-botanicals-nutrients,rhodiola-rosea-extract-root,herbal_botanical,"[""active_ingredient""]",0.696917,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7054781071944544,0.0,0.0,[]
energy-support-botanicals-nutrients,citrus-bioflavonoids,herbal_botanical,"[""active_ingredient""]",0.687573,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6787801204300107,0.0,0.0,[]
energy-support-botanicals-nutrients,alfalfa-leaf,herbal_botanical,"[""active_ingredient""]",0.685739,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6735389081459174,0.0,0.0,[]
energy-support-botanicals-nutrients,hesperidin-complex,herbal_botanical,"[""active_ingredient""]",0.679991,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6571179818003772,0.0,0.0,[]
energy-support-botanicals-nutrients,zeaxanthin,herbal_botanical,"[""active_ingredient""]",0.674054,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6401556685333369,0.0,0.0,[]
energy-support-botanicals-nutrients,resveratrol,herbal_botanical,"[""active_ingredient""]",0.673451,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6384320589037686,0.0,0.0,[]
energy-support-botanicals-nutrients,rutin,herbal_botanical,"[""active_ingredient""]",0.652674,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.5790692957049344,0.0,0.0,[]
fd-and-c-red-no-40-lake,red-40-lake,colorant,"[""coloring""]",0.909468,text-embedding-3-small,v1,v1,v1,True,True,0.42857142857142855,0.9046029719611487,1.0,0.0,[]
fd-and-c-red-no-40-lake,yellow-6-lake,colorant,"[""coloring""]",0.829587,text-embedding-3-small,v1,v1,v1,True,True,0.1111111111111111,0.7670753088791487,1.0,0.0,[]
fd-and-c-red-no-40-lake,blue-2-lake,colorant,"[""coloring""]",0.82909,text-embedding-3-small,v1,v1,v1,True,True,0.1111111111111111,0.7656526430481692,1.0,0.0,[]
fd-and-c-red-no-40-lake,coloring-concentrates,colorant,"[""coloring""]",0.785078,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6716506127816686,1.0,0.0,[]
fd-and-c-red-no-40-lake,titanium-dioxide,colorant,"[""coloring""]",0.676028,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6457947661886745,0.0,0.25,[]
fd-and-c-red-no-40-lake,fruit-and-vegetable-juice,colorant,"[""coloring""]",0.674397,text-embedding-3-small,v1,v1,v1,True,True,0.1,0.6125615801467836,0.0,0.0,[]
fd-and-c-red-no-40-lake,beet-extract,colorant,"[""coloring""]",0.674086,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6402450705633898,0.0,0.0,[]
fd-and-c-red-no-40-lake,beta-carotene,colorant,"[""coloring""]",0.672167,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6347617703366105,0.0,0.2,[]
ferrous-fumarate,manganese-sulfate,vitamin_mineral,"[""active_ingredient""]",0.815227,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7577907320867228,1.0,0.2,[]
ferrous-fumarate,zinc-sulfate,vitamin_mineral,"[""active_ingredient""]",0.811733,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7478085696980932,1.0,0.0,[]
ferrous-fumarate,magnesium-citrate,vitamin_mineral,"[""active_ingredient""]",0.807883,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.736809698375695,1.0,0.0,[]
ferrous-fumarate,copper-sulfate,vitamin_mineral,"[""active_ingredient""]",0.806393,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7325502646612706,1.0,0.0,[]
ferrous-fumarate,calcium-citrate,vitamin_mineral,"[""active_ingredient""]",0.800075,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7144990383727692,1.0,0.2,[]
ferrous-fumarate,dicalcium-phosphate,vitamin_mineral,"[""active_ingredient""]",0.790888,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6882507489018486,1.0,0.6666666666666666,[]
ferrous-fumarate,calcium-carbonate,vitamin_mineral,"[""active_ingredient""]",0.790445,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6869857444963301,1.0,0.25,[]
ferrous-fumarate,sodium-molybdate,vitamin_mineral,"[""active_ingredient""]",0.786522,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6757772468190609,1.0,0.5,[]
ferrous-fumarate,chromium-chloride,vitamin_mineral,"[""active_ingredient""]",0.780177,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6576497338872774,1.0,0.3333333333333333,[]
ferrous-fumarate,potassium-iodide,vitamin_mineral,"[""active_ingredient""]",0.773059,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6373108188584864,1.0,0.3333333333333333,[]
folate,vitamin-b6,vitamin_mineral,"[""active_ingredient""]",0.803585,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7245293208380239,1.0,0.6,[]
folate,vitamin-b12,vitamin_mineral,"[""active_ingredient""]",0.8034,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7239988478317144,1.0,0.3333333333333333,[]
folate,vitamin-b6-pyridoxal-5-phosphate,vitamin_mineral,"[""active_ingredient""]",0.80234,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7209709619992457,1.0,0.0,[]
folate,phytonadione,vitamin_mineral,"[""active_ingredient""]",0.8008,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7165723416640838,1.0,0.0,[]
folate,biotin,vitamin_mineral,"[""active_ingredient""]",0.800648,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7161381705607184,1.0,0.5,[]
folate,tocopherols,vitamin_mineral,"[""active_ingredient""]",0.798373,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7096361943236018,1.0,0.0,[]
folate,ascorbic-acid,vitamin_mineral,"[""active_ingredient""]",0.797171,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7062016353872158,1.0,0.0,[]
folate,d-alpha-tocopheryl-succinate,vitamin_mineral,"[""active_ingredient""]",0.797144,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7061263272289912,1.0,0.0,[]
folate,b-vitamins,vitamin_mineral,"[""active_ingredient""]",0.797088,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7059663572586863,1.0,0.2,[]
folate,thiamine,vitamin_mineral,"[""active_ingredient""]",0.796209,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7034531663004473,1.0,0.25,[]
fructooligosaccharides,maltodextrin,carbohydrate_starch,"[""bulking""]",0.811272,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7464902777853641,1.0,0.0,[]
fructooligosaccharides,polydextrose,carbohydrate_starch,"[""bulking""]",0.811207,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.746305703644597,1.0,0.0,[]
fructooligosaccharides,organic-maltodextrin,carbohydrate_starch,"[""bulking""]",0.810112,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7431782808323173,1.0,0.0,[]
fructooligosaccharides,organic-rice-dextrins,carbohydrate_starch,"[""bulking""]",0.797198,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7062786413641557,1.0,0.0,[]
fructooligosaccharides,starch,carbohydrate_starch,"[""bulking""]",0.794986,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6999591159157753,1.0,0.0,[]
fructooligosaccharides,rice-bran,carbohydrate_starch,"[""bulking""]",0.794526,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6986465029536197,1.0,0.0,[]
fructooligosaccharides,pea-starch,carbohydrate_starch,"[""bulking""]",0.784866,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6710443813824816,1.0,0.0,[]
fructooligosaccharides,rice-powder,carbohydrate_starch,"[""bulking""]",0.773442,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.638405583987795,1.0,0.0,[]
fructooligosaccharides,organic-inulin,carbohydrate_starch,"[""bulking""]",0.765866,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7596178175853237,0.5,0.0,[]
fructooligosaccharides,inulin,carbohydrate_starch,"[""bulking""]",0.764049,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7544262486452409,0.5,0.0,[]
fruit-and-vegetable-juice,beet-extract,colorant,"[""coloring""]",0.737783,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7269978294445985,0.3333333333333333,0.0,[]
fruit-and-vegetable-juice,beta-carotene,colorant,"[""coloring""]",0.703501,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6671467756659796,0.2,0.0,[]
fruit-and-vegetable-juice,coloring-concentrates,colorant,"[""coloring""]",0.675786,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6451040020299194,0.0,0.0,[]
fruit-and-vegetable-juice,fd-and-c-red-no-40-lake,colorant,"[""coloring""]",0.674397,text-embedding-3-small,v1,v1,v1,True,True,0.1,0.6125615801467836,0.0,0.0,[]
fruit-and-vegetable-juice,titanium-dioxide,colorant,"[""coloring""]",0.660165,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6004704348084007,0.0,0.0,[]
fruit-and-vegetable-juice,red-40-lake,colorant,"[""coloring""]",0.657888,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.5939645254943929,0.0,0.0,[]
fruit-and-vegetable-juice,yellow-6-lake,colorant,"[""coloring""]",0.654934,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.5855247996782698,0.0,0.0,[]
fruit-and-vegetable-juice,blue-2-lake,colorant,"[""coloring""]",0.650437,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.5726785467527568,0.0,0.0,[]
glucose,dextrose,sweetener,"[""sweetening""]",0.830947,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.8027059911837313,1.0,0.0,[]
glucose,sugar,sweetener,"[""sweetening""]",0.825996,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7885602982470623,1.0,0.0,[]
glucose,sucrose,sweetener,"[""sweetening""]",0.819442,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7698346259377976,1.0,0.5,[]
glucose,cane-sugar,sweetener,"[""sweetening""]",0.793099,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6945695935316026,1.0,0.0,[]
glucose,coconut-sugar,sweetener,"[""sweetening""]",0.790498,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6871363800227891,1.0,0.0,[]
glucose,pure-cane-sugar,sweetener,"[""sweetening""]",0.787149,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6775692952582816,1.0,0.0,[]
glucose,sucralose,sweetener,"[""sweetening""]",0.732154,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7109153814083176,0.3333333333333333,0.0,[]
glucose,sorbitol,sweetener,"[""sweetening""]",0.729963,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.7046573519544548,0.3333333333333333,0.5,[]
glucose,organic-erythritol,sweetener,"[""sweetening""]",0.719517,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6748116631488923,0.3333333333333333,0.0,[]
glucose,tapioca-syrup,sweetener,"[""sweetening""]",0.718978,text-embedding-3-small,v1,v1,v1,True,True,0.0,0.6732704378710275,0.3333333333333333,0.0,[]
glycerin,vegetable-glycerin,solvent_carrier,[],0.706625,text-embedding-3-small,v1,v1,v1,True,False,0.5,0.8760700966991035,1.0,0.0,"[""role""]"
gum-acacia,organic-gum-acacia,thickener_stabilizer,"[""emulsification""]",0.940448,text-embedding-3-small,v1,v1,v1,True,True,0.6666666666666666,0.9250885162136702,1.0,0.0,[]
gum-acacia,gum-arabic,thickener_stabilizer,"[""emulsification""]",0.829824,text-embedding-3-small,v1,v1,v1,True,True,0.3333333333333333,0.8471175637724688,0.5,0.0,[]
gum-acacia,acacia-gum,thickener_stabilizer,"[""binder""]",0.82764,text-embedding-3-small,v1,v1,v1,True,False,1.0,0.9361136692694481,1.0,0.0,[]
gum-acacia,organic-acacia,thickener_stabilizer,"[""binder""]",0.740972,text-embedding-3-small,v1,v1,v1,True,False,0.3333333333333333,0.8789666922166758,1.0,0.0,[]
gum-acacia,xanthan-gum,thickener_stabilizer,"[""structural""]",0.687819,text-embedding-3-small,v1,v1,v1,True,False,0.3333333333333333,0.7271013581313253,1.0,0.125,[]
gum-acacia,cellulose-gel,thickener_stabilizer,"[""bulking""]",0.656699,text-embedding-3-small,v1,v1,v1,True,False,0.0,0.7334268508270263,1.0,0.0,[]
gum-acacia,carrageenan,thickener_stabilizer,"[""structural""]",0.624051,text-embedding-3-small,v1,v1,v1,True,False,0.0,0.6401464744317029,1.0,0.0,[]
gum-acacia,cellulose,thickener_stabilizer,"[""structural""]",0.551289,text-embedding-3-small,v1,v1,v1,True,False,0.0,0.7179693282032683,0.0,0.0,[]
gum-arabic,gum-acacia,thickener_stabilizer,"[""emulsification""]",0.829824,text-embedding-3-small,v1,v1,v1,True,True,0.3333333333333333,0.8471175637724688,0.5,0.0,[]
gum-arabic,organic-gum-acacia,thickener_stabilizer,"[""emulsification""]",0.821454,text-embedding-3-small,v1,v1,v1,True,True,0.25,0.847011703318153,0.5,0.0,[]
gum-arabic,acacia-gum,thickener_stabilizer,"[""binder""]",0.669186,text-embedding-3-small,v1,v1,v1,True,False,0.3333333333333333,0.8167207923012373,0.5,0.0,[]
gum-arabic,xanthan-gum,thickener_stabilizer,"[""structural""]",0.659747,text-embedding-3-small,v1,v1,v1,True,False,0.3333333333333333,0.7897531575723671,0.5,0.0,[]
